soc_code,title,aai,aai_manus,rank,frey_probability,label,occupation,claude_usage,employment_2025,median_wage_2025,employment_2010,median_wage_2010,education_level,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma,rl_feasibility,cognitive_ability_share
43-4171,Receptionists and Information Clerks,0.1312275231922381,0.1420612263470277,628.0,0.96,,Receptionists and information clerks,0.009699475504481234,910180.0,38010.0,997080.0,25240.0,High school diploma or equivalent,0.2,0.5333333333333333,0.8666666666666667,0.4333333333333333,0.5833333333333334,0.7333333333333333,56.32222222222222,0.5321916526296088
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,0.1159732211955984,0.1296574314506408,338.0,0.61,,Reservation and transportation ticket agents and travel clerks,0.0156566906837261,118710.0,44390.0,121250.0,31740.0,High school diploma or equivalent,0.1142857142857142,0.4571428571428571,0.7999999999999999,0.3714285714285714,0.5285714285714286,0.6857142857142857,50.92380952380953,0.49131553554197493
43-5011,Cargo and Freight Agents,0.1034721688539204,0.1109891842367519,696.0,0.99,,Cargo and freight agents,0.0039087438600148,97670.0,52260.0,81390.0,37150.0,High school diploma or equivalent,0.2424242424242424,0.4696969696969697,0.696969696969697,0.0909090909090909,0.2727272727272727,0.4545454545454546,34.09583333333333,0.5093061154472939
43-5021,Couriers and Messengers,0.1050856020746857,0.1158291124772003,599.0,0.94,1.0,Couriers and messengers,0.0284035387161079,68640.0,39200.0,85620.0,24080.0,High school diploma or equivalent,0.2413793103448275,0.3103448275862069,0.3793103448275862,0.0,0.1551724137931034,0.3103448275862069,18.240000000000002,0.4161199625117151
43-5031,Public Safety Telecommunicators,0.1207381886237651,0.1229271753455839,298.0,0.49,,"Police, fire, and ambulance dispatchers",0.014114908383386901,102500.0,53040.0,97740.0,35370.0,High school diploma or equivalent,0.40625,0.65625,0.90625,0.4375,0.59375,0.75,52.21666666666667,0.5137621832358674
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",0.1431892565486306,0.1483071857961067,627.0,0.96,,"Dispatchers, except police, fire, and ambulance",,202810.0,50340.0,180540.0,34560.0,High school diploma or equivalent,0.3478260869565217,0.6739130434782609,1.0,0.3478260869565217,0.6521739130434783,0.9565217391304348,54.73333333333333,0.5483021847854699
43-5041,"Meter Readers, Utilities",0.0868870714660236,0.0883535020894828,485.0,0.85,1.0,"Meter readers, utilities",,19430.0,48150.0,40160.0,34820.0,High school diploma or equivalent,0.3333333333333333,0.4374999999999999,0.5416666666666666,0.0833333333333333,0.3541666666666666,0.625,26.849999999999998,0.4140959409594096
43-5051,Postal Service Clerks,0.0905261444653557,0.0980808982140523,625.0,0.95,,Postal service clerks,0.0032572865500123,73720.0,62130.0,67320.0,53100.0,No formal educational credential,0.1481481481481481,0.3148148148148147,0.4814814814814814,0.1481481481481481,0.2777777777777778,0.4074074074074074,25.80526315789474,0.46462820311271813
43-5052,Postal Service Mail Carriers,0.0780374959694086,0.0838285896967633,375.0,0.68,,Postal service mail carriers,,328820.0,60550.0,324990.0,53860.0,No formal educational credential,0.2051282051282051,0.2307692307692307,0.2564102564102564,0.1794871794871795,0.3461538461538461,0.5128205128205128,30.361904761904764,0.4135344283006949
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",0.0868276989328496,0.0900831584361833,430.0,0.79,,"Postal service mail sorters, processors, and processing machine operators",,105200.0,58470.0,145690.0,53080.0,No formal educational credential,0.1,0.1,0.1,0.05,0.125,0.2,16.67142857142857,0.4207277973709523
43-5061,"Production, Planning, and Expediting Clerks",0.1668918255062726,0.1719405791075255,513.0,0.88,,"Production, planning, and expediting clerks",0.010918424515641439,390160.0,59650.0,266170.0,42220.0,High school diploma or equivalent,0.2692307692307693,0.5961538461538461,0.9230769230769232,0.1538461538461538,0.5192307692307693,0.8846153846153847,57.49411764705882,0.5225931546113639
43-5071,"Shipping, Receiving, and Inventory Clerks",0.1213018406943831,0.1311922296795262,679.0,0.98,,"Shipping, receiving, and traﬃc clerks",0.0033441475246793334,816870.0,45260.0,687850.0,28370.0,High school diploma or equivalent,0.2857142857142857,0.5,0.7142857142857142,0.1904761904761904,0.3571428571428571,0.5238095238095237,41.92727272727273,0.4342256654138222
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",0.1375544816913366,0.1488797333441465,611.0,0.95,,"Weighers, measurers, checkers, and samplers, recordkeeping",0.020781488189078903,53300.0,46380.0,66480.0,27170.0,High school diploma or equivalent,0.2068965517241379,0.293103448275862,0.3793103448275862,0.1724137931034483,0.2758620689655172,0.3793103448275862,28.555555555555557,0.46863667926857494
43-6011,Executive Secretaries and Executive Administrative Assistants,0.1421055803142339,0.1516215569587467,490.0,0.86,,Executive secretaries and executive administrative assistants,0.024934528540344714,459910.0,76590.0,1132070.0,43520.0,High school diploma or equivalent,0.3783783783783784,0.6486486486486487,0.918918918918919,0.6216216216216217,0.7432432432432433,0.8648648648648649,53.040909090909096,0.5504516129032258
43-6012,Legal Secretaries and Administrative Assistants,0.1274665063979472,0.1352143986996974,672.0,0.98,,Legal secretaries,0.0045602011700173,156280.0,55570.0,228700.0,41500.0,High school diploma or equivalent,0.3913043478260869,0.6956521739130435,1.0,0.5217391304347826,0.7608695652173912,1.0,50.69285714285714,0.530175566934894
43-6013,Medical Secretaries and Administrative Assistants,0.126642904378265,0.1413307125691414,447.0,0.81,,Medical secretaries,0.004429909708016767,961610.0,45930.0,494650.0,30530.0,High school diploma or equivalent,0.3333333333333333,0.6666666666666666,1.0,0.3703703703703703,0.611111111111111,0.8518518518518519,53.96,0.5357896756860487
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",0.1454745086262251,0.1524747362630542,634.0,0.96,,"Secretaries and administrative assistants, except legal, medical, and executive",0.02173261586168252,1706790.0,47540.0,1841020.0,30830.0,High school diploma or equivalent,0.3846153846153846,0.6442307692307693,0.903846153846154,0.3653846153846154,0.5673076923076923,0.7692307692307693,51.60645161290322,0.5389786201101672
43-9021,Data Entry Keyers,0.1416605340313019,0.1399038398092353,691.0,0.99,1.0,Data entry keyers,0.007079169435360167,127080.0,41340.0,219530.0,27450.0,High school diploma or equivalent,0.8571428571428571,0.8928571428571428,0.9285714285714284,0.2142857142857142,0.4999999999999999,0.7857142857142857,69.42222222222222,0.4963715529753266
43-9022,Word Processors and Typists,0.1377212594750268,0.1463517874691681,442.0,0.81,,Word processors and typists,0.05170942398144645,35010.0,49280.0,101450.0,33400.0,High school diploma or equivalent,0.7027027027027027,0.7432432432432433,0.7837837837837838,0.1891891891891892,0.4864864864864865,0.7837837837837838,61.994736842105254,0.5141121495327102
43-9031,Desktop Publishers,0.121088743534754,0.1286241051044913,194.0,0.16,,Desktop publishers,0.017676208344733803,3350.0,55290.0,20060.0,36610.0,Associate's degree,0.3225806451612903,0.6451612903225806,0.967741935483871,0.032258064516129,0.4838709677419355,0.935483870967742,51.07222222222222,0.5214111730965664
43-9041,Insurance Claims and Policy Processing Clerks,0.1112211362978279,0.1152156830088552,689.0,0.98,,Insurance claims and policy processing clerks,0.005211658480019725,214260.0,49230.0,231570.0,34760.0,High school diploma or equivalent,0.6666666666666666,0.8333333333333333,1.0,0.2619047619047618,0.5119047619047619,0.7619047619047619,62.77142857142857,0.5321811144117382
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",0.1012631622052683,0.1080473777603713,591.0,0.94,,"Mail clerks and mail machine operators, except postal service",0.0040390353220153,55230.0,39280.0,119960.0,26090.0,High school diploma or equivalent,0.1081081081081081,0.2162162162162162,0.3243243243243243,0.054054054054054,0.1216216216216216,0.1891891891891892,11.169230769230769,0.4354722422494593
43-9061,"Office Clerks, General",0.1574638702028395,0.1625251287146459,629.0,0.96,,"Oﬃce clerks, general",0.03707515935369641,2464940.0,45010.0,2789590.0,26610.0,High school diploma or equivalent,0.3636363636363636,0.5757575757575758,0.7878787878787878,0.2121212121212121,0.5,0.7878787878787878,45.405,0.5391367959034382
43-9071,"Office Machine Operators, Except Computer",0.1268871193290436,0.1277004829962915,561.0,0.92,,"Oﬃce machine operators, except computer",0.0427355995361623,25130.0,40960.0,66580.0,27080.0,High school diploma or equivalent,0.2941176470588235,0.3970588235294117,0.5,0.0,0.1764705882352941,0.3529411764705882,15.97777777777778,0.4480618905633008
43-9081,Proofreaders and Copy Markers,0.139454219204352,0.1440804206332219,481.0,0.84,,Proofreaders and copy markers,0.0117262315800445,4580.0,51120.0,12770.0,31360.0,Bachelor's degree,0.95,0.975,1.0,0.2,0.6000000000000001,1.0,68.30909090909091,0.548102913204525
43-9111,Statistical Assistants,0.1611461442349856,0.1695127654836576,366.0,0.66,,Statistical assistants,0.07144315166360478,4710.0,50330.0,15490.0,34530.0,Bachelor's degree,0.8260869565217391,0.8913043478260869,0.9565217391304348,0.3478260869565217,0.6739130434782609,1.0,65.18571428571428,0.592991452991453
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",0.1307688435024438,0.1339565715036696,318.0,0.57,,"First-line supervisors of farming, fishing, and forestry workers",0.0022149548540084003,27960.0,59320.0,19540.0,41800.0,High school diploma or equivalent,0.1403508771929824,0.2807017543859649,0.4210526315789473,0.0,0.1578947368421052,0.3157894736842105,30.144444444444442,0.4422430931651471
45-2011,Agricultural Inspectors,0.123786151859045,0.1276426442501466,608.0,0.94,,Agricultural inspectors,0.0069054474860262005,14410.0,49940.0,13560.0,41670.0,Bachelor's degree,0.0833333333333333,0.2916666666666666,0.5,0.125,0.2916666666666666,0.4583333333333333,17.0125,0.4800914319421914
45-2021,Animal Breeders,0.0638253226658199,0.063943451490304,619.0,0.95,,Animal breeders,0.0046904926320178,1330.0,51130.0,1380.0,31340.0,High school diploma or equivalent,0.0909090909090909,0.1666666666666666,0.2424242424242424,0.0303030303030303,0.0757575757575757,0.1212121212121212,15.152380952380952,0.42496000000000006
45-2041,"Graders and Sorters, Agricultural Products",0.0907914229695142,0.1060266283970455,274.0,0.41,,"Graders and sorters, agricultural products",,25180.0,35730.0,38950.0,19180.0,No formal educational credential,0.1,0.1,0.1,0.0,0.05,0.1,0.0,0.4024413145539905
45-2091,Agricultural Equipment Operators,0.1097874190130067,0.1041342425505117,,,,Agricultural Equipment Operators,,28500.0,41730.0,24110.0,24360.0,No formal educational credential,0.0,0.0,0.0,0.0,0.0,0.0,1.8823529411764706,0.38494747445675637
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",0.1051750915697941,0.1046689732779092,,,,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",0.0393480215241495,265500.0,35660.0,228600.0,18690.0,No formal educational credential,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0,0.0714285714285714,0.1428571428571428,12.015384615384615,0.37504177528240085
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",0.0831635623296992,0.0844359665331097,,,,"Farmworkers, Farm, Ranch, and Aquacultural Animals",,32810.0,36670.0,31880.0,21970.0,No formal educational credential,0.0,0.0625,0.125,0.0,0.078125,0.15625,6.647368421052631,0.4180606747944428
45-3031,Fishing and Hunting Workers,0.0901866614633241,0.0882657186296634,,,,Fishing and Hunting Workers,,,,,,No formal educational credential,0.0,0.043859649122807,0.087719298245614,0.0,0.0087719298245614,0.0175438596491228,5.462068965517242,0.3994894285527264
45-4011,Forest and Conservation Workers,0.0957737791582617,0.0932843540180154,502.0,0.87,,Forest and conservation workers,,6050.0,43680.0,7040.0,23900.0,High school diploma or equivalent,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0,0.0652173913043478,0.1304347826086956,2.4529411764705884,0.42391846625329627
45-4021,Fallers,0.0992689644854993,0.0941946674027391,418.0,0.76,,Fallers,,3130.0,52100.0,6260.0,34470.0,High school diploma or equivalent,0.0,0.03125,0.0625,0.125,0.125,0.125,0.0,0.3703973509933775
45-4022,Logging Equipment Operators,0.0971460708511903,0.0977170801109322,437.0,0.79,,Logging equipment operators,,21060.0,49740.0,22880.0,32390.0,High school diploma or equivalent,0.1875,0.1875,0.1875,0.0,0.0625,0.125,18.977777777777778,0.3924940816042333
45-4023,Log Graders and Scalers,0.1107146642845152,0.1122545722956964,655.0,0.97,,Log graders and scalers,,3070.0,46330.0,2480.0,32430.0,High school diploma or equivalent,0.0,0.2105263157894736,0.4210526315789473,0.0,0.1578947368421052,0.3157894736842105,21.075,0.44942017358325426
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,0.1486177012307055,0.1609407494118301,199.0,0.17,,First-line supervisors of construction trades and extraction workers,0.0069054474860262005,812210.0,79920.0,474510.0,58680.0,High school diploma or equivalent,0.0666666666666666,0.4,0.7333333333333333,0.0,0.2,0.4,29.726666666666667,0.46567315343991905
47-2011,Boilermakers,0.1059871241576067,0.1051637896259302,377.0,0.68,,Boilermakers,,10190.0,76410.0,19030.0,54640.0,High school diploma or equivalent,0.0,0.0303030303030303,0.0606060606060606,0.0,0.0,0.0,4.088888888888889,0.4099836333878888
47-2021,Brickmasons and Blockmasons,0.0894011715188846,0.0900959504098267,455.0,0.82,,Brickmasons and blockmasons,,52550.0,62120.0,68520.0,46930.0,High school diploma or equivalent,0.0,0.0384615384615384,0.0769230769230769,0.0,0.0,0.0,9.814285714285715,0.39815255043129794
47-2022,Stonemasons,0.0732776972118823,0.0722152899300031,524.0,0.89,,Stonemasons,,7820.0,57390.0,11920.0,37180.0,High school diploma or equivalent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4013487347265807
47-2031,Carpenters,0.1123109724365203,0.1115457555172862,398.0,0.72,,Carpenters,0.0063842816380242,670090.0,60580.0,620410.0,39530.0,High school diploma or equivalent,0.0444444444444444,0.1444444444444444,0.2444444444444444,0.0444444444444444,0.0888888888888888,0.1333333333333333,10.675862068965518,0.4259296082720222
47-2041,Carpet Installers,0.0634362021027715,0.0662877141704103,504.0,0.87,,Carpet Installers,,13780.0,50340.0,25580.0,36090.0,No formal educational credential,0.0,0.0625,0.125,0.0,0.03125,0.0625,11.2,0.4119866182646451
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",0.0721593571469358,0.0728673613395155,438.0,0.79,,"Floor layers, except carpet, wood, and hard tiles",,23640.0,56460.0,9480.0,36100.0,No formal educational credential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4231979982242313
47-2043,Floor Sanders and Finishers,0.0659322569884391,0.0598153199318223,509.0,0.87,,Floor sanders and finishers,,3720.0,50440.0,5740.0,31340.0,No formal educational credential,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0,9.914285714285715,0.3846610295208426
47-2044,Tile and Stone Setters,0.06645135238817,0.0657406927018756,410.0,0.75,,Tile and marble setters,0.0056025328660212,35850.0,55690.0,31670.0,38110.0,No formal educational credential,0.025,0.0875,0.15,0.0,0.0375,0.075,6.392,0.424095513748191
47-2051,Cement Masons and Concrete Finishers,0.0642162137619902,0.063181610576099,595.0,0.94,,Cement masons and concrete finishers,0.0280126643301064,206170.0,57020.0,140950.0,35450.0,No formal educational credential,0.0,0.0,0.0,0.0,0.0,0.0,1.873076923076923,0.3867735470941884
47-2053,Terrazzo Workers and Finishers,0.074863934035495,0.0716178733823361,519.0,0.88,,Terrazzo workers and finishers,0.0031269950880118,1180.0,76170.0,3640.0,38720.0,High school diploma or equivalent,0.0,0.0,0.0,0.0,0.0227272727272727,0.0454545454545454,0.0,0.38309797641578114
47-2061,Construction Laborers,0.1131341245001789,0.1098229290516963,512.0,0.88,,Construction labourers,,1096780.0,47120.0,777700.0,29280.0,No formal educational credential,0.0,0.05,0.1,0.0,0.025,0.05,3.5,0.3853731131741195
